;X0;X1;X2;X3;X4;X5;X6;X7;X8;X9;T;Y
29;0.3549030016359681;0.7152568069704116;0.6282814906944584;0.9675113303374258;0.28141752377861584;0.24639504625086028;0.07751835449506972;0.8920754898569653;0.03454501876496263;0.4914751692674588;1;0.03356030005386612
30;0.0009045597035614028;0.8891986053886618;0.33939747140229803;0.6308181956673578;0.33070654780335007;0.8889897385795041;0.7293223902461357;0.09432077446647824;0.7067012072114564;0.8804166642755007;1;0.019666870282377014
31;0.5405378182020265;0.9757308440402978;0.4700032317649515;0.03920363397078952;0.5134893499629646;0.5218407929504593;0.5794972390827038;0.8372507641877522;0.3507623102483617;0.9113889961680339;0;0.2829737960738452
32;0.40041211064753734;0.3897296441293595;0.4022648054526732;0.10399177624038125;0.465927153140389;0.6480711575507917;0.2976938011842821;0.8923394849437639;0.4785709545471901;0.28236280632272004;1;0.68782904953378
33;0.4185398766927413;0.41589655639436907;0.7713079290263638;0.7379513733805956;0.4732268449615331;0.5018973605524253;0.8356653023141103;0.7198792779251816;0.5105923958201211;0.7445352162812928;0;0.8596191639527564
34;0.334310733468727;0.5419694081167294;0.5800523263528008;0.07242446813412262;0.6794360219786741;0.7203556424148817;0.5524804086648333;0.5049628561587899;0.0827195476126702;0.5806062561254046;1;1.7890887929679746
35;0.6289343337329955;0.5866812955065726;0.7227019421308093;0.08438843423226561;0.9805473728531093;0.12138278210674502;0.11154963632447734;0.5058042464984135;0.4449849590689041;0.18249983206819154;1;3.1100568517389564
36;0.420538764185718;0.8689078523201246;0.7557219582608209;0.13630924621656737;0.17913373525215026;0.551470612420254;0.5623206479316788;0.4314860529331441;0.36056503805744733;0.518660891582733;1;0.7185984786812724
37;0.41165849424126644;0.029456993006431453;0.05396755789241103;0.11702945148503585;0.6284705798834168;0.429459623577934;0.12910116084806977;0.3716358264548798;0.7740198028119185;0.7423863501150356;1;1.1405376874876292
38;0.06753656581938305;0.7068292067798632;0.31981182728523383;0.9805023704191341;0.15655755460114784;0.204263202346054;0.483725095647211;0.4778353490659196;0.0677446726219213;0.5241279133194316;0;-0.12193055660443813
39;0.8237105644038992;0.42333086911008544;0.5811901691282044;0.752284609084451;0.3955443824287773;0.46583576461016785;0.7907810331706701;0.8048658398454996;0.16677371868474056;0.7701166883567835;1;2.715615126506899
40;0.4693527979036155;0.9254210841791127;0.33079165118450926;0.3049420454308519;0.4842225037284308;0.9249066855777176;0.1450892673132277;0.6801570603473033;0.806143611461656;0.867287985886269;1;0.7839150834420956
41;0.08910078859821058;0.675534469305896;0.6124013320032745;0.6520569567184754;0.05760321827719117;0.3858224545688207;0.7332290282210696;0.13585084228693745;0.5670819519824238;0.023154444648462502;1;-0.22751530278211618
42;0.017456703654526784;0.47275939304536974;0.8441026541717155;0.8870980920159671;0.3006310341655595;0.9387660016738973;0.5883241763746513;0.09871476903987042;0.09634252576602254;0.5656110485231897;1;0.14022697225807013
43;0.7567386796839668;0.13910752924894942;0.37247417948460715;0.9884324602293004;0.9028113695790329;0.3509740711023339;0.4884321440884213;0.6059743310749572;0.007134588399012265;0.06267543891936411;1;1.9228447453410284
44;0.6567227246176333;0.1591200061841732;0.9100606286864867;0.3950983991275002;0.4694072632127191;0.6096644889031382;0.8213163454749944;0.48112600782628256;0.246887365229278;0.4023470563782766;1;1.893255783415907
45;0.20452672343413147;0.7706350621995327;0.11895435014875433;0.9844760465531305;0.2565652110038589;0.39604327343045564;0.640454197506785;0.6049541309395313;0.9070505204842695;0.9584014538364299;1;1.0707323634149735
46;0.5515380504630475;0.37488629490293746;0.620182746872976;0.33103716440373554;0.10045072174407321;0.054686946664759595;0.915091169462318;0.5358517397336732;0.20540141533543865;0.5668985504738118;0;0.019061744006163783
47;0.9569090253643936;0.24828189470256457;0.6140365386837355;0.5200760708166611;0.05460149040978357;0.5093249075305204;0.002284491227247276;0.18590397387804003;0.7694578243836562;0.3343989914857818;1;2.476533256961174
48;0.28218079298341614;0.3890486763082709;0.5693596582458574;0.5643464268209897;0.1847864493154292;0.10603525378963385;0.7400139207215027;0.7995693377693397;0.8138840235509571;0.9860744508064959;1;0.5154726352657549
49;0.7747779436830161;0.7812646099690257;0.8788718768777211;0.8628773749174652;0.4098105419997259;0.30399948300706103;0.9805664442731494;0.8408917735502932;0.779571552537932;0.675529811094136;1;3.209251015255551
50;0.7729344661000559;0.3099876746353808;0.7447212374044809;0.141194832453028;0.5588264346475861;0.23928426945565962;0.7588613860223538;0.8233886377558359;0.10534464808296506;0.6269584234634253;1;2.1740765743096784
51;0.44700908127590433;0.9127245230916536;0.7622940728283822;0.3481879311349513;0.8984684197800054;0.8653109417558198;0.8522783075194021;0.9076020915893374;0.3751412062225443;0.2795040766572452;1;0.6032112746338656
52;0.6903961342846199;0.012974595480262807;0.03090945386235866;0.052334384974190185;0.11293308827926374;0.7473541389231639;0.891847153878237;0.9565586772551189;0.9562532290647372;0.47807158997596677;1;2.9322809906481275
53;0.9203267398352295;0.2046171243971513;0.6880873580419428;0.1845713449088794;0.5696725262390693;0.30764428161365065;0.8529392984281915;0.39802221290845563;0.3078953386627068;0.8994078872165205;1;1.4656584873990508
54;0.3586173469876981;0.3634498595129212;0.8034641388701182;0.20217438524538656;0.9293624910517938;0.8845656868818834;0.3570591325084912;0.32179606613346345;0.12700558096705605;0.8278207185494391;1;0.5141259121496307
55;0.2852810333937478;0.7819598152906044;0.27374644944053916;0.5081307995459382;0.8664427795889584;0.872663894925633;0.8956357908687466;0.36867279136903075;0.8714321247041451;0.5907505426419013;1;2.3336009729030263
56;0.7700631160916958;0.33523830661512566;0.13419889626139414;0.6290066070701348;0.21841864142862655;0.8067946265125863;0.45435614589770756;0.8452713990014354;0.022356038657951438;0.03650631786069114;1;1.9050271886254402
57;0.038826104373565484;0.7412199511576545;0.7328158486110135;0.6632849981274305;0.9283168199284799;0.8375689342825648;0.7288826191562379;0.5975348839589323;0.6526574823725846;0.7102980141594466;1;1.986543533328812
58;0.6534604098604102;0.4833111094500342;0.4403758349412529;0.7787761144441351;0.0031992845802092384;0.10873541206076087;0.5467861211054376;0.478405188531128;0.12515319605102015;0.9387888271896669;1;2.1253561467561517
59;0.7745074944417643;0.3516960991671457;0.7616085641375498;0.6564313446471625;0.5618935390713076;0.5968022158404275;0.17424445575055925;0.8415672185396322;0.9197758447507765;0.16609827651514986;1;3.539732838461667
60;0.7544651101664227;0.9785265245202317;0.9877837386876407;0.78787104771374;0.42972220294734476;0.12449378922564591;0.2432808498420036;0.12214056313490218;0.8835152863809205;0.5545952667023479;1;1.410507136516953
61;0.552618061359116;0.37980344390100373;0.029440128649697916;0.6676724438876649;0.16090518432319934;0.5185653072227919;0.5529314574162957;0.690453920223846;0.27758593622514205;0.4228583375828705;1;2.2603866284716743
62;0.5613936111022612;0.35329240306293663;0.36291164305813206;0.1588661007447838;0.22092844503507436;0.35713037062270814;0.10407564506924427;0.8918679506852589;0.4375662522430336;0.7523331403827427;0;0.7546978436683721
63;0.4635350173373507;0.2456636611669496;0.4256080416256235;0.9223538881110027;0.9986727991474458;0.6007155784647504;0.6435021233007512;0.8669861466335215;0.919923999643172;0.39961450701244206;1;1.0408189375107113
64;0.2777081702318157;0.7165193912734404;0.6448500440293166;0.49552884819610177;0.8279346077451727;0.879070253877357;0.707399335424717;0.28293812712740707;0.6158946154070041;0.4447563563113468;0;0.7044869624585053
65;0.989117045588078;0.723178062727843;0.8569802400816793;0.46152393598895713;0.11851898582348153;0.22401330584651868;0.7799942009050971;0.7922671014691545;0.5693054450158272;0.3513475492882975;1;2.7024427895324674
66;0.557468022274749;0.1657222492260424;0.7090701493655294;0.19056303682981024;0.3063688730910723;0.3410705661857748;0.004245642325652388;0.42229943174368123;0.8300954173774625;0.1737714253740642;1;1.607547456565614
67;0.389185536232563;0.7963816828814119;0.5325060949234899;0.4336020594201373;0.4606729409413022;0.8547221372900687;0.07498100976747324;0.4514702817501619;0.7443283935663886;0.6246142461581659;1;1.1134725053985655
68;0.087021039574116;0.7418943763648821;0.5270733598433607;0.5938379015418636;0.5646946228302003;0.8936359340477193;0.2513688282297264;0.3238534024293902;0.6690231640930365;0.7937791029616847;1;1.0156852254121156
69;0.1351173519686638;0.3705782704143954;0.6748114541868417;0.6294059052664308;0.6648090379249303;0.21166573962623425;0.9429918167934696;0.8605685748063973;0.7030406119003249;0.4535272795227818;1;1.835401777042319
70;0.5369716114106853;0.5636753678030076;0.23559043576822258;0.5504420291703438;0.8359662205972793;0.7217545051868345;0.1362079762184688;0.37397801625015425;0.2612271287297846;0.33583877455083266;1;1.8676828293410332
71;0.8016647917878925;0.9644626176259478;0.05460125260041793;0.45970427631795674;0.267609646128974;0.5391693580497785;0.7525106693698629;0.9245413658293186;0.3197198501726848;0.8794753979692302;1;2.824729289713109
72;0.17046147741073336;0.5594547633214076;0.39468177798301485;0.8431351987194917;0.9640291155782474;0.04226910696420272;0.014175888874570552;0.4445851948563756;0.34139687968104915;0.6785906843673641;0;1.1629115738562312
73;0.6328310366501472;0.8362667479765006;0.19383445199220128;0.3371875304454639;0.5143808676695186;0.14658756762742953;0.2722367693309503;0.350885371299249;0.8010323625385135;0.23253365690640415;1;2.031452381243551
74;0.6114677472067234;0.84000489552246;0.8686842682614079;0.5857060583746109;0.07950251270059083;0.9904546257437179;0.6743604091977422;0.6447934415599286;0.37832142818580006;0.5197876406761414;1;1.4911531976055956
75;0.7911973513969348;0.038124205215556706;0.5283116523179654;0.028095423701940847;0.44221352207347464;0.994093390002277;0.3393571142242767;0.8242796870146321;0.1533247184135269;0.9666495491943976;1;2.228947134935791
76;0.5681093344642852;0.3203648104364879;0.16727513697253982;0.10062417313003236;0.7971911096101949;0.0576881476818385;0.3071247343166197;0.5642715568138815;0.7572849237943472;0.7247499223618346;0;0.44905527560490666
77;0.006218730219929358;0.9392303985258873;0.11760200872960058;0.961084278272412;0.08401964757852087;0.2093530124785441;0.6775199732639764;0.595638016796929;0.3539419554189924;0.4473213445005071;1;-0.5545225683219503
78;0.9521175946818675;0.6034911453060493;0.5318430983313078;0.8478241144656777;0.6967920255352525;0.5290462152223572;0.45250879859661297;0.8449220204496373;0.225906160105241;0.24991040131465425;1;1.434318843411585
79;0.3508538603055402;0.7857251940905603;0.09062531362217208;0.03661467649007244;0.31904589708379694;0.9083588883218031;0.3899585229648602;0.7632636805153702;0.4322806781914039;0.5742002071494662;1;1.5206575991660818
80;0.367878647848771;0.11838843545710531;0.7708738846128103;0.4362080997478087;0.39305278805128485;0.6534132276503251;0.35740451497606074;0.4455287103949648;0.7424607625261618;0.8003020218104049;1;1.398379144983755
81;0.9602996090312719;0.021778936806593818;0.9724062600594753;0.17326648765456798;0.9209592263509854;0.378751475388165;0.2848594438202151;0.5790864277408987;0.030728885902063463;0.9850454273057252;1;2.23127218845391
82;0.013358750912147999;0.6984133270375398;0.5648912675150761;0.6209757905573767;0.6465437820106139;0.4026470228101324;0.3929647697816713;0.8843086136869065;0.9469802056881272;0.24726361960000887;1;1.0935837065338716
83;0.718079321199638;0.28388025029511843;0.9413186196649047;0.44860446001157406;0.7444232092226016;0.23582467277017793;0.8713207400522825;0.3872996043563688;0.5369980821569016;0.8567923798889217;1;1.2977325931469528
84;0.8652405470986423;0.555886012684561;0.6072791879722945;0.8023366456772086;0.28399660416020855;0.48756211773397207;0.3998851017782147;0.29626575145899936;0.6102295344523975;0.1777274210360098;1;1.3597865576343513
85;0.3405964382122907;0.7957257095157168;0.8172667146784991;0.6519081078345186;0.8900443508808845;0.04566485046160107;0.20190753961573216;0.9073504583519405;0.5917656299886649;0.9118900941301217;0;0.49210741899786825
86;0.3163856217956478;0.17447316130440416;0.37806958519757716;0.57037411450315;0.5997419783381062;0.40203668997572317;0.9945987277937379;0.0157200139596958;0.875663278585706;0.4100545041499861;0;1.7504030325241242
87;0.8620686409550821;0.14333041331666307;0.3339421133158168;0.982001398970458;0.6039719921191774;0.620851616189924;0.8901923760425474;0.1143637313232374;0.8605328804372495;0.8869460082143608;1;3.419522747373586
88;0.5833799082472787;0.922557252523845;0.6896290187592776;0.1917174227269416;0.9543341563885693;0.7972176989028187;0.8576749428696769;0.12456137662754252;0.0950604387561983;0.674434071199322;1;2.3748620095467636
89;0.608456693083709;0.3857295115888215;0.1592167009318367;0.49387994589244644;0.17898110057359917;0.12250032053046922;0.870661873059962;0.519498026896608;0.31909856717576157;0.7194066337859465;0;0.08562019705973811
90;0.9643126856774416;0.016075793804901983;0.24886042996263658;0.3313084874579878;0.18651293234264;0.750466104858677;0.8687815623206886;0.4339414995724975;0.35256553529999923;0.3911391157608619;1;2.015830534203355
91;0.17979211389953675;0.3645199685288957;0.20555480851323105;0.3092593653657226;0.7258144918913118;0.8990792812904144;0.26358041178990477;0.8225497307635369;0.0931973855130317;0.6416002200616072;1;0.7596431348053265
92;0.9250024144263645;0.9070594982418461;0.8232317206503452;0.8174627552920782;0.6359460557870099;0.9961932730266668;0.22162413114062973;0.6785314183851848;0.45834801198598485;0.7140567928413889;0;1.0560400526104676
93;0.42107991670959444;0.5212652950072512;0.9405558136429018;0.4482214829326161;0.3402749830195708;0.1933991602775359;0.7651017639960386;0.5375657379180531;0.83746745708508;0.6529313568022422;1;1.029780681678693
94;0.8766181718598255;0.07969617354188929;0.4428947987955565;0.44481247672988145;0.8579092008118975;0.3476532356173889;0.8999189543145835;0.526892665632926;0.23753310329625343;0.2667447514643586;1;1.6445424276843523
95;0.8180035676502012;0.6415938396256129;0.49099003825076915;0.9072644153106415;0.1594282733147523;0.5020286756831452;0.6564766057464267;0.943827059824928;0.015487082428845111;0.27771319836745956;1;2.680094900511499
96;0.0408056694216522;0.8074326843361448;0.7935496853778523;0.5150790685879856;0.5899134016276666;0.6367564128692533;0.432359578525654;0.38534070282966704;0.6676904284593594;0.3338119104936532;1;0.4991601671253342
97;0.7077867037851786;0.985084145921307;0.9923832944542305;0.36896062987564326;0.2781593580423809;0.5540154765446352;0.31426111717548766;0.8248581486499666;0.9195981417923976;0.7043893016197933;1;2.314682196953538
98;0.7413824599023614;0.4128892422032988;0.0701027460015915;0.8436499393127443;0.5452662668752642;0.6219307131237541;0.6565256538986554;0.563727084546804;0.009768754512405775;0.2215122157233499;0;1.5464267867471455
99;0.19833657509877667;0.4385822681501793;0.7045356937115735;0.8034364331511503;0.8663261260367756;0.4228923110881544;0.4772830441990993;0.3985760664092256;0.07377742178566637;0.2778252192308467;1;0.2483227068746665
100;0.37598587926917537;0.20084093519420088;0.611616040692667;0.8839408505394936;0.8097656060674272;0.5685430364144145;0.7295724853702442;0.4890193227481796;0.4883608585096547;0.6432652499627866;0;2.068031634968282
101;0.7981950571027219;0.8489548969467919;0.8283474817757243;0.3938886775059466;0.7840016275126838;0.45369143072612683;0.3984873009545272;0.9819903248851329;0.08015022854714338;0.4253437792181105;1;1.8992591763204856
102;0.9459277692647198;0.7208855445398398;0.4494822489890332;0.2769577141781301;0.0003753269525574865;0.5953663265525238;0.15177592864075884;0.30954808495522446;0.40946328859250136;0.3160156153304242;0;0.7647840416548575
103;0.7023432245902325;0.6846801867425022;0.49255545549394575;0.5461865566526255;0.8653449714192755;0.7489796342090786;0.2483516436535106;0.25223685610756197;0.4975481930690795;0.3970763326381477;1;3.015478134357369
104;0.2650256907254843;0.3358995257304891;0.21926610458211027;0.39088170596623273;0.2672360831207883;0.998679016732976;0.023151328462956866;0.5104302844562432;0.4675313777237168;0.38900387280979687;1;0.8929582108320977
105;0.14165716290788577;0.047214037089179595;0.9898068087732975;0.7872171259230093;0.43980888358677317;0.671380810553475;0.2977120870499236;0.43697056363251263;0.8507857545954669;0.575422709719314;0;0.7289261356532375
106;0.5087750274733512;0.8616672083124863;0.8215131973365981;0.04815574113278087;0.41213618356974346;0.8777668526782553;0.5248296713700908;0.7109449549356465;0.9899819349244454;0.22455051706207985;1;3.4895972875999757
107;0.9252463724347945;0.6797817237568768;0.4102716563173604;0.2922887300676351;0.8339979308848205;0.1934395591393292;0.7615943962083481;0.41662288497355415;0.9220419604200822;0.6260503879163245;0;0.8223357166426066
108;0.4503801096601904;0.8400295564627933;0.4020997529180831;0.6335852383650388;0.5897698594131983;0.8426165230308719;0.20566849750565264;0.4351032833678561;0.8836978459841436;0.7287073962876865;1;0.8697552753050386
109;0.6024962892499574;0.7062935348876842;0.2864478286803177;0.4229861631420766;0.32899685172621007;0.925066107276025;0.997376964506648;0.864697020277044;0.741754970409032;0.8866176662375723;1;2.689733952400224
110;0.16499900488688124;0.5044698130844776;0.6982909768168819;0.07681301772107008;0.7889959690974108;0.17934364854633322;0.31496975260886517;0.6708855310092462;0.1406226136890909;0.6474215326075691;1;0.002015179440607362
111;0.272946084558901;0.7569048584190926;0.4326444821095571;0.8824651100796348;0.09322968412586696;0.12309809406572714;0.0095849462640335;0.01761234230881692;0.011506053842086694;0.8145070145100158;0;-0.48625932114675413
112;0.527705375835922;0.4674485100417649;0.6860527684344079;0.870234151733116;0.881619966770064;0.11564239107995977;0.5004930587178265;0.9387769378055373;0.02107538222357086;0.20773299051374305;0;0.3466340591296705
113;0.9442464768848493;0.6756033457026105;0.8108688959222606;0.3917327568830056;0.4839210820352243;0.8226417753056449;0.15148608258233576;0.742033266570359;0.3879198278452558;0.5597190640186165;1;2.0999729538614087
114;0.3084443795530385;0.2076124580467681;0.686460836773629;0.47199179059694885;0.5313607890373638;0.18984068535448673;0.25326857502585876;0.7897103825112253;0.27813899552206145;0.8282524737149485;1;1.250455613523743
115;0.8657785803181055;0.10706310989728685;0.2968079484539392;0.5208793880001238;0.20876991009510915;0.2375535047535864;0.5097566328975248;0.5058028703469448;0.06869330626426762;0.09038457064449268;0;1.2534096475189185
116;0.8739850295868906;0.20989415269641054;0.4854385861569491;0.4670414631704731;0.5947250366770528;0.23170534595887848;0.745635032679024;0.2979633307834989;0.27429276082073806;0.8479480819273733;0;1.537714609757564
117;0.39543090279871207;0.09441088010307985;0.4493564836953693;0.6619082295156995;0.2855675647313516;0.98802262563673;0.49299307139057735;0.34005101873732646;0.897778404634185;0.7838782174843782;1;2.214877986536931
118;0.4785244678573499;0.08607175197423267;0.6835771291950565;0.4489800544042558;0.2512555458061616;0.12141142759793289;0.9886853520429805;0.057288159379645376;0.32245360485854324;0.6600288876794282;1;0.595262674374673
119;0.7452521718159413;0.9560790646505252;0.4385001359676096;0.9811492264851405;0.26849439706379974;0.3253784802441321;0.12670375025507563;0.05064991805021102;0.1262623502012915;0.0021433699371105064;1;1.1588276093366472
120;0.7526558346811881;0.7401604491563605;0.021932026349456013;0.6599363972122924;0.23159089225561413;0.5546045787044891;0.15881452310844224;0.7242395305240278;0.5737601171111492;0.9282553622025941;1;2.829387522996851
121;0.7966781761726075;0.6517386575330345;0.39306541416721064;0.9330766704226859;0.5601364398954646;0.643207085952508;0.23733718672860027;0.5279289701300852;0.6770632339379766;0.4159051480606758;0;2.319450630903506
122;0.06335926511585066;0.6024823055814422;0.9096225965511778;0.3673179436032541;0.38357369415604825;0.826148288911599;0.6307115295523059;0.8614146425450584;0.21361364427080154;0.5986438162621714;1;1.1470577317789203
123;0.41392846189172794;0.8015526498021069;0.48088505904450163;0.41959993109732996;0.46473945215375645;0.500287131753169;0.11679120478174287;0.9210297850756183;0.48386387226608085;0.6544415364019867;1;1.5625635249000878
124;0.08860188155285453;0.24544989277625218;0.20395683660702246;0.09197666320097886;0.8998394951078296;0.3347025097396732;0.27169892635409454;0.13570931653395313;0.8313769734217814;0.2428276760290079;0;0.2959722745965989
125;0.2073095770755471;0.02215244801999061;0.7999878594838595;0.22155480541865757;0.5466233769644591;0.657803755576943;0.09435471155644959;0.3348492440260954;0.8697161598406521;0.35226357516786155;1;2.036372135921544
126;0.5000048414525193;0.776968358841439;0.9835913255751226;0.2788399032400064;0.10191199518281358;0.29214686559756164;0.49876998478513723;0.910200495131135;0.020667435802376843;0.3247568967709865;0;-0.14137693030354603
127;0.5786031882991164;0.5578649050122846;0.7612577155983852;0.013459182236667533;0.7433364231798478;0.4087020153856925;0.8125074064176196;0.6122131526079673;0.006771090836777849;0.24515768036904761;1;0.9393644317101697
128;0.5706116576598613;0.13563234584185768;0.6915765459293668;0.3140144659582711;0.21374889191519342;0.9400696362719627;0.22178976372222203;0.17822922931570384;0.46397521868205993;0.2929662078209543;1;2.2537380614694325
129;0.38852000201757864;0.8473687343943855;0.9716544862734793;0.16433926036069357;0.49255284992527326;0.6589188297176412;0.017017560815812405;0.7373514682305276;0.41846485289357394;0.6439409755506044;1;1.7676109597217262
130;0.6336019048365898;0.07461217257399166;0.7646842668898092;0.2336425069907765;0.851514433487093;0.7094063238673586;0.7666813769789043;0.9154527313198363;0.30191081806184183;0.11242939617696801;1;2.9816381358371067
131;0.09885951406038773;0.11500342893942261;0.39692098087666927;0.793602712613364;0.6406219661927108;0.8891734991166619;0.693107161944326;0.7650116897601427;0.716741473816589;0.7355260347922788;1;2.2331954473330784
132;0.5601640419695506;0.9570966406422278;0.29933300530455065;0.6706754982948396;0.22847688257907195;0.3985363669188584;0.05678491052940937;0.3185711068417445;0.04748775682586648;0.06967753851704561;1;1.410090703963846
133;0.46105198108925727;0.3493728362676808;0.23099262695516454;0.31370054164914174;0.9408332834017509;0.7266525089000355;0.7676529569073279;0.38518659738446737;0.6548474044814124;0.6479049941026734;1;1.277530785567521
134;0.44081039899066865;0.6837055030620891;0.31303423056702984;0.4951009616871431;0.4668638850338933;0.9450082700823429;0.9916299662728191;0.00891465741451336;0.6280483145790571;0.4452913818042119;1;1.3125336313914047
135;0.007355929997312383;0.607135694189494;0.3295232882629804;0.7016227989063909;0.6584300558265405;0.23211229448432724;0.13971123068168623;0.25517432176330024;0.12830381906443067;0.5864767923204971;0;0.9023482961005709
