X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,T,Y
0.3605829003181734,0.31515181996445985,0.7864998403171598,0.5485384799268015,0.2681551451775964,0.7874036632265978,0.16513533632575206,0.03915067009579032,0.7512696249653822,0.4202862692780146,1.0,0.8528197079539002
0.2595628259417678,0.18461579716122023,0.5225646153610487,0.811579174933385,0.42038415330874646,0.8841065116660977,0.13937373576347745,0.011175114834504951,0.30985356071808035,0.25335000988046696,1.0,0.7566580467102708
0.39001303184352587,0.12039828238922379,0.6273050460385484,0.22087319833836416,0.771206182345398,0.3150225111181508,0.23808297120901745,0.254947768810712,0.24554963108247052,0.15894178335738995,1.0,0.8802004683610213
0.46186222773382624,0.2569528728622201,0.11699750873789505,0.5772452299689295,0.686196649951131,0.8693926324561396,0.4775783957639046,0.02204877405518446,0.0335305998704436,0.3598747956804136,1.0,0.945615990031073
0.9340155879013086,0.8820479893608305,0.29483698370918077,0.6045115181516232,0.17193279738398692,0.7102591705158873,0.8489914488927126,0.4815705189340236,0.5435763245666435,0.21817738594377256,1.0,1.3040141263077856
0.753277849991045,0.5293410685394397,0.16271426388646038,0.5307299029172822,0.3400707710826396,0.8492992402334845,0.4745497912995438,0.06329309471071853,0.06379051937871594,0.5738907772398302,1.0,1.1840334602182492
0.7295997282994879,0.9403416287173239,0.2627348450496142,0.005085646599198523,0.8713023727289371,0.15580068340777453,0.00428891378530849,0.8680641142084963,0.6989601829276392,0.3873876574597006,0.0,0.5
0.16238042514897943,0.1649249121391002,0.595208580814212,0.7727666470196191,0.2899685081940835,0.9384884534265878,0.9240466216481018,0.11287697627463988,0.6905533549079096,0.5633821688991263,1.0,0.6616677736659509
0.6370772557920743,0.28369238986579925,0.7818356253954991,0.945601134802241,0.2576004427151575,0.2554142934301017,0.7867793384827304,0.9257837467714136,0.742373671333907,0.4357366300426446,1.0,1.0948485732201156
0.9914051361781174,0.6974363073112239,0.09345681742427148,0.742780100587688,0.10517780222630435,0.6331620754815178,0.7240500902331084,0.6164543400278357,0.07719567131824778,0.9555931263305457,1.0,1.3367961369925636
0.38354851759507036,0.38506522034474155,0.872595238395288,0.18728132709135104,0.6539196710583286,0.08491786614277697,0.3747943570275989,0.06294960033774843,0.8848382403092793,0.3583523121443639,0.0,0.5
0.6182065026677851,0.5184921027778253,0.9126515259922542,0.37402032958622944,0.8166070331228871,0.9647563631414416,0.0343444433282335,0.44141629685225414,0.0755808916163011,0.6894036969255155,1.0,1.0795745379909882
0.4842893268146866,0.08416985211989092,0.6902554195207053,0.35925150899949243,0.6806681273913696,0.643003622187069,0.21271679938114718,0.1672044248939123,0.11803936283598404,0.9636580983119092,1.0,0.9655795270067982
0.5997019277391098,0.46892353297253453,0.8951669278293527,0.6162342210233279,0.043687825933657054,0.47330145117134714,0.5326240707047232,0.36750839499599597,0.8408966063695528,0.19070238685286267,0.0,0.5
0.4536933650141408,0.3007915734049861,0.34642222503069475,0.16267842352052708,0.7424364699343123,0.4482263948616749,0.8450688667714957,0.2544092048956834,0.09604624644026538,0.34665190897823595,0.0,0.5
0.3249034202416199,0.402717982310853,0.08827416671414134,0.9184080122744158,0.7079224301744155,0.1059225183377035,0.9521842646490488,0.6833970240038298,0.929244806986354,0.4627163973578102,0.0,0.5
0.510040937796727,0.9394846104074681,0.432618084697329,0.6666720944442684,0.8215637931719609,0.6621644023244593,0.44010740310440255,0.6987958282592964,0.6417189028335721,0.5668812832597855,1.0,0.9882129747110773
0.6560982841343392,0.5218753920783467,0.13146085837705968,0.15223362512565564,0.7558305941817806,0.24494679030839617,0.5210199190073641,0.019076829302235754,0.4956485996914022,0.8149068927745604,1.0,1.1100298677190739
0.8697545822832959,0.6592951670197099,0.25012480782337576,0.5894806027637686,0.6896150684151093,0.6316947569258646,0.7152955920165331,0.9991211087597294,0.9529559709281026,0.966060891992761,1.0,1.2641706621504891
0.37337590700675205,0.6185766804027958,0.5618568446657504,0.28692479364588286,0.3490052637825729,0.7525079731976045,0.9101288618070145,0.2944833553273035,0.4663558933562528,0.7745152953276144,1.0,0.8647608157870935
0.6922349538863742,0.9660660845219821,0.10492622159551823,0.8227401638550996,0.7479755757740434,0.8951272575967423,0.8760299060039788,0.7822880593649484,0.06691232632314226,0.3868354110963368,1.0,1.1382592903085937
0.7468540519107453,0.9350640082751105,0.8691413706721764,0.229114383862415,0.9695682716167976,0.12274612701684329,0.7360549835097117,0.4027724998592852,0.3969373064797711,0.3956680646476738,1.0,1.1793335355382732
0.09667869010406493,0.06354616447869765,0.7050489250760508,0.12754752271548997,0.33925725034508236,0.6262208153401485,0.8902809084223476,0.6717351527978888,0.6899330079974378,0.9361601276439893,0.0,0.5
0.45910253524716227,0.9335151116873819,0.6096985466865488,0.0826494383351768,0.7368777701380481,0.04152067265055648,0.5129949358369942,0.9200491632681698,0.4183641598239667,0.30586301612079747,1.0,0.9431437527528196
0.608343393286889,0.8108327828806093,0.004692696640930971,0.9084146587721229,0.9270938032292276,0.7425386783641265,0.716575432063588,0.8710348562146124,0.07575333523536265,0.4605428851044916,1.0,1.0715088402397666
0.8364314199912137,0.15127681057466436,0.16394066713938182,0.1216576640307474,0.5899267102759445,0.3680769433744656,0.3594726717169877,0.2934311829604944,0.9435326468106642,0.5884070800175623,0.0,0.5
0.283880545660812,0.7792927615591345,0.13352232495126948,0.9495785539920921,0.01725005614579056,0.3917381077180696,0.7344056259965217,0.09042397369978417,0.6806409578954221,0.21658918956063222,0.0,0.5
0.6315192686962856,0.3400917631474436,0.14275503451370553,0.2893281760365938,0.9606098017504163,0.1451772211799408,0.7550412307711984,0.887004967948156,0.4446689504342677,0.07011823874749534,1.0,1.0903716884439598
0.6911617055492341,0.6972959842005303,0.04403338854266248,0.589920686906964,0.20185686843705097,0.0877734042474545,0.327348097285148,0.3801892472953601,0.08697686143896377,0.30328727305332115,1.0,1.137432713273447
0.821283430881433,0.5701492231291119,0.08736647153256916,0.7443907892524383,0.4739785186062693,0.26608626014185877,0.01185180804394903,0.268540138388605,0.05428129421005001,0.2627053711224375,1.0,1.2320208110821893
0.5644095995557176,0.5652343455606765,0.48049848621614066,0.8203796153211236,0.5316741338584728,0.8740732904312669,0.708152209242045,0.28686527829633324,0.015626573308275993,0.442039316448816,1.0,1.034917077239565
0.030378874865931382,0.9832322926902386,0.40459205532067277,0.8610748808200366,0.7596888089929376,0.07854394464247172,0.23497004720614656,0.9709417196238956,0.16300997697544528,0.6510557607713752,0.0,0.5
0.09104298532508504,0.9246864741116221,0.905491653387777,0.2900056813062487,0.6069246152222236,0.12710044409724364,0.1788053829574373,0.3452791144947944,0.03586872642195449,0.8124304685992823,1.0,0.590917264208925
0.7668679530078977,0.6589061007066597,0.24249287854446677,0.19628994050971738,0.8377391388927223,0.3526115749973644,0.9679197148941371,0.20328725164244021,0.2994104232990271,0.15122142642165182,1.0,1.193883297907718
0.24664047880764361,0.9929874637751592,0.1787991090628216,0.8929735591046533,0.3649883853738177,0.015947282759841697,0.7659477470625486,0.499026334042062,0.11674423348907104,0.5286433320066757,0.0,0.5
0.09678630090875884,0.008723340340774599,0.9683247123839216,0.6906182810162657,0.34768801286886364,0.2252000110628124,0.3515651464862495,0.33119983667849573,0.3370239444452471,0.2888473617038102,0.0,0.5
0.09206661519876747,0.8108611433309458,0.03341042286396445,0.9854843756364068,0.7377520810321103,0.043946279963823054,0.2814558317846543,0.8407298415682728,0.2428140348007931,0.23364887498285658,1.0,0.5919366068572043
0.4379647602849879,0.7064432449478165,0.390923147679484,0.4825832784623978,0.9542066953998287,0.5818579610050918,0.012074260369486,0.9542054160716997,0.5666783833670457,0.8460435955522514,1.0,0.9240971976569528
0.23146826213384353,0.9133647635821696,0.5007207896876613,0.968490929372031,0.1904087754946543,0.15989432073955812,0.9415568097536325,0.03493641588600693,0.6448099107124771,0.840383218705141,0.0,0.5
0.6471427793654219,0.4778789550899605,0.7888713915693907,0.2908133509727343,0.5352153329765935,0.0852417342046271,0.26122845041197673,0.21824640326470834,0.9628948649427537,0.023969333786936775,1.0,1.1029093514934138
0.6816391831397396,0.840244209883833,0.7724474578840445,0.7115472316256015,0.28602032107021824,0.4607756729347662,0.09903601166026299,0.7913309075786393,0.9584166679054822,0.6815848342721372,0.0,0.5
0.12239419985557942,0.388610927050021,0.2656120588035278,0.4603620552896758,0.04260574176117127,0.2550832167905188,0.9815079554640639,0.42280917163214127,0.6022809732792548,0.051008603039536804,0.0,0.5
0.6488132787626241,0.25868570058427054,0.3191581996266307,0.019785635987851324,0.03585406664858781,0.8491973011846936,0.09079406306780491,0.21096712222805536,0.9692255879543672,0.4314583162258998,1.0,1.1042412502631502
0.5876298511102186,0.4196972671752267,0.29775853244336326,0.023560263486714028,0.6702858662687529,0.2536372284815035,0.017162872281039965,0.8934360568178702,0.9242611128449941,0.7126858708694114,0.0,0.5
0.37737321139310276,0.9614452964900121,0.5103071008809753,0.807996978796171,0.32401759667557484,0.4486963369553253,0.8669877803849535,0.42277153519945376,0.4015268258764617,0.2860414456552731,1.0,0.8684797868556515
0.2404468114408953,0.1274669999769349,0.7521879664671872,0.5898289082504122,0.3399278627612474,0.5647121623881068,0.5384587698586222,0.6322622569080294,0.1863144332480724,0.878188062738616,1.0,0.7381366076053029
0.2221494346545283,0.1431395017126632,0.5249094827098808,0.10588795482071323,0.35426232761950693,0.23920166236837048,0.4042288684087729,0.7482652983402263,0.7622026082245137,0.24912525665443475,1.0,0.7203267451447284
0.5096964769051421,0.019618479780925346,0.8933747666860723,0.6394826427495045,0.3937289965513887,0.40649921847958004,0.6534013507174529,0.9519657542155139,0.6743616635629822,0.3793068319416957,0.0,0.5
0.21857867013829024,0.049689263405914064,0.6995177543809654,0.07937485686488066,0.9246852457053845,0.32746450600956845,0.5914340934048371,0.4549960374708668,0.5543192299207955,0.5951239138575154,0.0,0.5
0.8340480567532147,0.5689057197879495,0.79820332451833,0.16484931851815765,0.8068187981368521,0.6173524394107266,0.816214812290714,0.014789455246690841,0.8476801295889282,0.10622964952484182,0.0,0.5
0.5635446659107768,0.394041780122794,0.0947213821062155,0.3191186711602948,0.17037037639741304,0.14559359279753215,0.7693159628532388,0.7698091078874236,0.810549373850895,0.5746977139559324,0.0,0.5
0.4207563980950595,0.05713751685775026,0.22270741215587597,0.9103956676305154,0.19521414889245514,0.1719474312517837,0.9777210059314518,0.6692705464754352,0.4746987544528075,0.4424978675536346,1.0,0.9084509950811481
0.6204619994567462,0.4602711530517346,0.4437592206438592,0.3998553596112263,0.655110736439044,0.8690279967867025,0.3806631519221383,0.5454629480474855,0.9367811228987997,0.0048628905993912674,1.0,1.081411109919677
0.2921150212321727,0.9182429510790437,0.4426965420710086,0.5010362779244206,0.47463894459123224,0.13451566997666942,0.4164514896714905,0.7585382398020603,0.9834832345409353,0.4093914756784467,1.0,0.7879782901592052
0.14573578562732226,0.08648795684206312,0.5242570741043993,0.12609584035177057,0.12611560966393975,0.8458651598442826,0.3719819146586075,0.5656434049521191,0.14088594546203848,0.5789509962489703,1.0,0.6452204547558351
0.8648564455541209,0.49869697799000334,0.12993421359931345,0.9997520165613439,0.8914838905034494,0.8180259029690604,0.3166945777861401,0.5347829746491058,0.9273931869540939,0.3679734131034381,1.0,1.2610021406170242
0.9264902035556775,0.3507720977629807,0.6630461421816085,0.4969754426168459,0.48649833054675284,0.8099258227942453,0.42139907572042035,0.47705665081334125,0.5588092466304275,0.36309315210857385,1.0,1.2995167321653187
0.06821463563263741,0.9506624419015794,0.447001669144256,0.09041726563063612,0.4048283292222228,0.1706096976388769,0.3516035686965576,0.8314679846759653,0.6052158425183883,0.43369356466235875,1.0,0.5681617448009233
0.047981457634827196,0.48429284261725014,0.9622890198977432,0.14460970316840882,0.2570594627979702,0.4992968395694385,0.06489817124462538,0.3717793645345263,0.643822999660239,0.09466332598955962,0.0,0.5
0.42677885011837713,0.9554721714382025,0.0351315459546897,0.7567073134879848,0.9466048995962317,0.19716524064980767,0.5592255095864445,0.0538712847160977,0.2238342869153478,0.8888502682133774,1.0,0.9139407298919568
0.972793987019843,0.25700609506808125,0.09102582089689304,0.5107649198629723,0.8198277005870994,0.680122519440919,0.1263836331287671,0.031231055463081914,0.7268121309519774,0.41101343876345875,0.0,0.5
0.9281616190745603,0.8034496898428398,0.1796560773292235,0.7832964624600798,0.802625061380198,0.002971038412855065,0.4315762938999437,0.5109775949831967,0.6976025356153345,0.4706628890347594,0.0,0.5
0.07752862751686107,0.10008611069134632,0.45087694971401904,0.4758175994354711,0.46598747978790167,0.4156457668917235,0.622026258513069,0.9767889667372147,0.9593977436990978,0.1574305682852135,1.0,0.5774509841221072
0.5389167616660123,0.3976386924145403,0.7783189556972344,0.9765625352841846,0.9997055552281908,0.6519199613092016,0.18479958569348887,0.22687813798168632,0.9504458649439479,0.5456613586000548,1.0,1.0132065872668519
0.3575132487204199,0.2565747019290572,0.44112590315444833,0.980652528411299,0.3204339593107707,0.15390254513496426,0.5044658598652628,0.7900601500811512,0.4682692891381871,0.7676405548070031,0.0,0.5
0.47182372124465966,0.7074944694098708,0.2851688172397966,0.33854273804824264,0.7156801124238233,0.16067320045235534,0.08313725761927393,0.28253663447180455,0.38848976267229485,0.07942890483105702,0.0,0.5
0.9705179901910588,0.1201717139336842,0.9546801764312131,0.8812402040864667,0.5561119567265298,0.9279207121863267,0.7304935902317755,0.07210498941878607,0.9209315620291973,0.4448031694739989,1.0,1.3251784222733831
0.6120318840871836,0.9270074409478506,0.17896133253333135,0.8563603414805208,0.8519367518865278,0.07508103698226432,0.3474080943173592,0.8983954623034057,0.8403349489516775,0.4658339322036765,1.0,1.0745317061626516
0.5390762073668426,0.22216014381307791,0.6726246462790593,0.9123463889842455,0.8091567762584602,0.12993063387884118,0.7970311326435681,0.79013921468593,0.5840869346020033,0.6194514297625632,1.0,1.0133434274246023
0.1566872893017427,0.8098707134171405,0.3628784828182616,0.16581247622812745,0.8539051163541623,0.3949180207319244,0.20715737012498825,0.5715741177623482,0.6837682474230734,0.12876255730804187,1.0,0.6560469400302238
0.15954571728581057,0.09352929516165764,0.1939206949051595,0.8006602675540582,0.9747996419429092,0.589236202489161,0.3871796982831218,0.03147254820326961,0.11688545342905532,0.19706697208545432,1.0,0.6588697099003873
0.4856866759591628,0.973961703989937,0.7832700067286663,0.3340296053552144,0.723834924306793,0.3302668171166937,0.28193254288914027,0.7757560768922809,0.19750820410165004,0.12374803193075423,0.0,0.5
0.9249933066798125,0.7986001151730373,0.5395625855883418,0.754533176837209,0.38362241449197865,0.9640520185704419,0.7440055753953437,0.29285865572450165,0.6199829136296424,0.06151018603949843,0.0,0.5
0.219512361173422,0.8670326790092601,0.47162235603805014,0.8249906180390811,0.1466587205980151,0.37274480691143086,0.9163072423141374,0.3865793157086461,0.3007780886618169,0.24744527692518337,1.0,0.7177537116660897
0.45716304719390366,0.4130718517333828,0.8790337253132482,0.8947300570569524,0.34082202044265664,0.7947500794417109,0.6634329677670017,0.6539431442939707,0.1438473226323529,0.5984742896017395,1.0,0.9414042652152812
0.870485126916956,0.869640500157046,0.7575844846053803,0.29934431895157254,0.8018832632663351,0.17763332558649414,0.18580471094492057,0.7370233778155348,0.8915459780425292,0.010842542067863725,1.0,1.264641669786379
0.9074036507988245,0.6780544006584421,0.16518484742861594,0.9516782897019513,0.3746055623715858,0.6986202075242387,0.2996770638471645,0.10610208753247763,0.5383981449109386,0.9485067205811253,0.0,0.5
0.68809775684345,0.8379250913581098,0.6450832569885429,0.04795714089743164,0.5839922907245969,0.7969500926942007,0.223081924184229,0.9301228565281059,0.29402350647493847,0.7338718431094424,0.0,0.5
0.2475014651741554,0.7257242841798381,0.9895844614401712,0.8806212405925645,0.3854702590439212,0.7248001139941498,0.3199539578325664,0.9920678447180566,0.5966795021051474,0.8105413023862965,1.0,0.7449823281134486
0.21192136834906372,0.5614454279170629,0.2888301475670977,0.027869461207947976,0.28532814295017617,0.7702093803156207,0.8678466759723901,0.6608105664455184,0.9457005677791757,0.5278116283736082,0.0,0.5
0.3201515230322176,0.2431441283228304,0.7537161423512095,0.2842720041839556,0.5503038922884035,0.7981806700871314,0.344123100877771,0.8344579924945726,0.28580780290628927,0.10279609016745284,0.0,0.5
0.011559088324627265,0.5838218189592405,0.06946858033580872,0.34305725099412365,0.24278717835933228,0.1366250834094086,0.4598997909421636,0.6735088554408657,0.11317846286495958,0.18645450651763884,0.0,0.5
0.9904487717316431,0.15506162143323554,0.5785441206554975,0.2755983369247249,0.06526994187246626,0.7595719987001704,0.6882863285533515,0.8352256124531585,0.6384951970542648,0.6067040612242318,1.0,1.3362721309049528
0.28525880010994464,0.33207154556175844,0.7163911942404514,0.583003302437061,0.660185590099388,0.6694670461986223,0.09481133960914312,0.15822394925721928,0.22244635633902543,0.7301854823090708,0.0,0.5
0.07888120683731126,0.23161321239298627,0.9635321739540542,0.367473293870891,0.4461938300798415,0.23442561045787236,0.2836724649679986,0.7524164740864937,0.29123038695485337,0.2957384136104938,0.0,0.5
0.468961327003241,0.48576439661613335,0.9148337343011129,0.8003468271130979,0.2831557716635895,0.4273309181942436,0.3402326706107395,0.3760828852032475,0.9634171895956032,0.47037259360168715,0.0,0.5
0.47629158824589657,0.1469701087983678,0.13274932721227428,0.9598397288786368,0.006230555029417495,0.8490113336016926,0.722759647048576,0.17176592014229985,0.11264024219961966,0.056855804866308035,0.0,0.5
0.15797689255026826,0.010978331933627739,0.8524756155848048,0.45714686327991605,0.15375964614272797,0.0756390804284427,0.8423310673738275,0.09416554749695738,0.9639879954198909,0.8480050901764759,1.0,0.6573206150634157
0.3288624878125286,0.02391998516431515,0.962589074302394,0.9003861758092088,0.7744965255248126,0.383373098142736,0.9031972152961459,0.12244374081087106,0.8010291656047629,0.302067066102254,0.0,0.5
0.279547974372502,0.26774590206376914,0.8055555129759495,0.47631564038461227,0.1666297453865182,0.4724951976894224,0.7210230970673536,0.5347279645353223,0.7969625521552149,0.20998827717485402,0.0,0.5
0.022909505182647116,0.7908443306613684,0.6238674372277411,0.876579487519535,0.9160658565742942,0.7872018113329166,0.5519706503921086,0.7985358738336593,0.3585996159170137,0.20689883315589674,0.0,0.5
0.3210612939700501,0.48162070288015457,0.1956916210636822,0.6864545287290118,0.3723009080583174,0.6022791363645292,0.34814477385616593,0.14556140613717283,0.6260144745708838,0.33083870103545576,0.0,0.5
0.8522472062582064,0.4544441888563773,0.340538337735394,0.2633319352413529,0.7709766883993273,0.9809429136988383,0.9725921165725807,0.5482919686656433,0.6377197063681072,0.6678262703242303,1.0,1.25276162518959
0.023750777353175545,0.476363927573323,0.9990956847796603,0.3604774881781476,0.9953831416124155,0.3770742739723918,0.5096597778363212,0.44763948897534545,0.07685099746279234,0.606476753633504,0.0,0.5
0.6310156130413634,0.3613931080547609,0.3740968621876094,0.6270326617503618,0.8246694021544796,0.9634145070728471,0.45461145050987495,0.9227464513429255,0.2947734623104151,0.47137023830067437,0.0,0.5
0.620469845475911,0.06190905045008133,0.8412261196531146,0.8043841312836602,0.8542041833931465,0.7578530360179152,0.6179374127221492,0.3406300971141407,0.8996075497891008,0.09525379883614127,1.0,1.0814174935008993
0.4343310219379892,0.03511665398845054,0.7206872224064409,0.4403299537032216,0.6252253210015011,0.6057600009703249,0.21750997782051407,0.7871114785168293,0.67171214998167,0.08314468333129055,0.0,0.5
0.7880654251854676,0.04788534331419603,0.730450970552243,0.04283628150577079,0.45476646372272167,0.3493168594959595,0.7338870677373871,0.5019663942036628,0.4246003217621236,0.3262212626788876,1.0,1.2089903025695037
0.8519001479325996,0.34418317548147304,0.7661774559334903,0.6867842944926682,0.5400920084606764,0.3275448919901778,0.029669576545265475,0.5525932763944993,0.9240460008955049,0.7835046418544704,0.0,0.5
0.6237300980577698,0.05073559973670172,0.06060700288278864,0.5485724587667686,0.9898453817403741,0.5502428732863351,0.8810782356129742,0.6190687256474178,0.9373832793398271,0.8928717919453439,0.0,0.5
0.35534406929470064,0.6146573064890747,0.07004080288759829,0.4357499328926767,0.4672498986935283,0.0200577196696079,0.23100920893499255,0.5219111758443503,0.8731690369217853,0.10467022981432195,0.0,0.5
0.8475044423464019,0.09566386699168894,0.21579815613570696,0.7825545414425338,0.506947250455249,0.5990843752628059,0.5889137022393797,0.21769615324591318,0.5859797653360546,0.4180445394754131,1.0,1.2496310414450478
0.7196202096077097,0.5671984984226839,0.5621564521094642,0.03903964147827654,0.7220660667289422,0.6733102224565242,0.6077631549648774,0.3148132832005771,0.7693103620007551,0.17139541181657403,1.0,1.159099095830474
0.06497817320209176,0.6581709928592621,0.07997008452331866,0.42790045823293577,0.6405863510796671,0.306135371459203,0.5903165188728807,0.3363995662345458,0.3266372325372907,0.3398550281539807,0.0,0.5
0.36667659897100735,0.24378367246300636,0.2199118044692817,0.8718717450025287,0.6240387858886596,0.799275509131655,0.9451751748524997,0.10719052948835561,0.9362122333948526,0.03477252538183406,0.0,0.5
0.28086936517845607,0.015300867013478436,0.6752703679304037,0.5094941693007511,0.0881834311579257,0.15068265045601303,0.873445585340983,0.43051030041559446,0.79485420804346,0.36337026804541683,1.0,0.7771910521572869
0.8938028081431721,0.6246097710555069,0.3185875895887682,0.8393201556528338,0.5963924367078228,0.6646152295364923,0.4459728157042183,0.7474728134062479,0.4346989219014429,0.845634460420752,1.0,1.2794596561915408
